8.0, 0.0
8.1, 2.441406250000001E-10
8.2, 8.789062500000005E-9
8.3, 8.813476562500002E-8
8.4, 4.726562500000001E-7
8.5, 1.7639160156250003E-6
8.6, 5.204101562500001E-6
8.7, 1.3027587890625001E-5
8.8, 2.8890625000000006E-5
8.9, 5.837915039062503E-5
9.0, 1.0959472656249998E-4
9.1, 1.933837890625E-4
9.2, 3.2287597656250006E-4
9.3, 5.133056640625001E-4
9.4, 7.822509765624999E-4
9.5, 0.0011496337890625
9.6, 0.0016377197265625004
9.7, 0.0022711181640624996
9.8, 0.0030767822265625007
9.9, 0.0040840087890624995
10.0, 0.005324438476562498
10.1, 0.006832055664062498
10.2, 0.008643188476562506
10.3, 0.010796508789062501
10.4, 0.013333032226562508
10.5, 0.016296118164062498
10.6, 0.01973146972656251
10.7, 0.023687133789062488
10.8, 0.02821350097656249
10.9, 0.03336330566406251
11.0, 0.0391916259765625
11.1, 0.04575588378906251
11.2, 0.05311584472656247
11.3, 0.06133361816406247
11.4, 0.07047365722656254
11.5, 0.08060275878906248
11.6, 0.09179006347656254
11.7, 0.10410705566406252
11.8, 0.11762756347656246
11.9, 0.1324277587890625
12.0, 0.14858615722656252
12.1, 0.16615814062499992
12.2, 0.18514195410156245
12.3, 0.20549222265624995
12.4, 0.22714160253906254
12.5, 0.25
12.6, 0.27395410253906244
12.7, 0.29886722265625
12.8, 0.3245794541015626
12.9, 0.3509081406250001
13.0, 0.37764865722656277
13.1, 0.40461525878906235
13.2, 0.4316900634765623
13.3, 0.4587945556640625
13.4, 0.4858525634765622
13.5, 0.5127902587890626
13.6, 0.5395361572265626
13.7, 0.5660211181640624
13.8, 0.5921783447265623
13.9, 0.6179433837890626
14.0, 0.6432541259765625
14.1, 0.6680508056640624
14.2, 0.6922760009765627
14.3, 0.7158746337890627
14.4, 0.7387939697265626
14.5, 0.7609836181640627
14.6, 0.7823955322265624
14.7, 0.8029840087890623
14.8, 0.8227056884765627
14.9, 0.8415195556640623
15.0, 0.8593869384765622
15.1, 0.8762715087890623
15.2, 0.8921392822265619
15.3, 0.9069586181640625
15.4, 0.9207002197265626
15.5, 0.9333371337890622
15.6, 0.9448447509765621
15.7, 0.9552008056640624
15.8, 0.9643853759765624
15.9, 0.9723808837890625
16.0, 0.9791720947265624
16.1, 0.9847771291503905
16.2, 0.9892788906249997
16.3, 0.9927942775878904
16.4, 0.995442704101562
16.5, 0.9973455139160156
16.6, 0.9986254726562501
16.7, 0.9994063381347654
16.8, 0.9998125087890625
16.9, 0.9999687502441407
17.0, 1.0
17.1, 1.0
17.2, 1.0
17.3, 1.0
17.4, 1.0
17.5, 1.0
17.6, 1.0
17.7, 1.0
17.8, 1.0
17.9, 1.0
18.0, 1.0
