t,f
1010.0, 1.258604912117347
1011.0, 1.2685080377016411
1012.0, 1.2784081050475926
1013.0, 1.2883050484405083
1014.0, 1.298198801522677
1015.0, 1.308089297300101
1016.0, 1.3179764681493524
1017.0, 1.3278602458245765
1018.0, 1.3377405614645972
1019.0, 1.34761734560017
1020.0, 1.35749052816134
1021.0, 1.367360038484914
1022.0, 1.377225805322057
1023.0, 1.3870877568459894
1024.0, 1.3969458206597931
1025.0, 1.4067999238043187
1026.0, 1.416649992766193
1027.0, 1.4264959534859285
1028.0, 1.4363377313661116
1029.0, 1.4461752512796962
1030.0, 1.4560084375783766
1031.0, 1.4658372141010358
1032.0, 1.4756615041822958
1033.0, 1.485481230661119
1034.0, 1.495296315889503
1035.0, 1.5051066817412366
1036.0, 1.5149122496207255
1037.0, 1.5247129404718847
1038.0, 1.5345086747870904
1039.0, 1.5442993726161907
1040.0, 1.5540849535755754
1041.0, 1.5638653368572928
1042.0, 1.5736404412382243
1043.0, 1.5834101850892954
1044.0, 1.5931744863847472
1045.0, 1.6029332627114306
1046.0, 1.6126864312781508
1047.0, 1.6224339089250526
1048.0, 1.6321756121330238
1049.0, 1.6419114570331403
1050.0, 1.651641359416139
1051.0, 1.6613652347419134
1052.0, 1.6710829981490334
1053.0, 1.6807945644642825
1054.0, 1.6904998482122209
1055.0, 1.700198763624752
1056.0, 1.7098912246507174
1057.0, 1.7195771449654875
1058.0, 1.7292564379805695
1059.0, 1.7389290168532217
1060.0, 1.748594794496066
1061.0, 1.758253683586708
1062.0, 1.7679055965773502
1063.0, 1.7775504457044091
1064.0, 1.7871881429981236
1065.0, 1.7968186002921536
1066.0, 1.8064417292331776
1067.0, 1.8160574412904709
1068.0, 1.8256656477654734
1069.0, 1.8352662598013478
1070.0, 1.844859188392508
1071.0, 1.8544443443941419
1072.0, 1.8640216385317052
1073.0, 1.8735909814103962
1074.0, 1.8831522835246024
1075.0, 1.8927054552673277
1076.0, 1.902250406939582
1077.0, 1.9117870487597495
1078.0, 1.921315290872921
1079.0, 1.9308350433601964
1080.0, 1.9403462162479492
1081.0, 1.9498487195170568
1082.0, 1.959342463112094
1083.0, 1.9688273569504848
1084.0, 1.9783033109316162
1085.0, 1.9877702349459054
1086.0, 1.9972280388838333
1087.0, 2.006676632644921
1088.0, 2.0161159261466683
1089.0, 2.0255458293334403
1090.0, 2.0349662521853116
1091.0, 2.044377104726848
1092.0, 2.053778297035856
1093.0, 2.0631697392520567
1094.0, 2.07255134158573
1095.0, 2.0819230143262835
1096.0, 2.0912846678507804
1097.0, 2.100636212632398
1098.0, 2.1099775592488466
1099.0, 2.1193086183907033
1100.0, 2.128629298286415
1101.0, 1.9872864279720237
1102.0, 1.8552877254854843
1103.0, 1.7321937757763717
1104.0, 1.6175672853331633
1105.0, 1.5109763524363098
1106.0, 1.4119971256843349
1107.0, 1.320215934684135
1108.0, 1.2352309666543329
1109.0, 1.1566535536912297
1110.0, 1.0841091274675663
1111.0, 1.0172378910646596
1112.0, 0.9556952513799987
1113.0, 0.8991520500164177
1114.0, 0.8472946256668107
1115.0, 0.7998247366888428
1116.0, 0.7564593687543539
1117.0, 0.7169304491013091
1118.0, 0.6809844859618709
1119.0, 0.6483821491431966
1120.0, 0.61889780545772
1121.0, 0.5923190207008793
1122.0, 0.5684460381245803
1123.0, 0.5470912418253826
1124.0, 0.5280786121321798
1125.0, 0.5112431789161758
1126.0, 0.4964304777361078
1127.0, 0.48349601285605165
1128.0, 0.4723047304156402
1129.0, 0.4627305043791281
1130.0, 0.45465563732769854
1131.0, 0.4479703776777026
1132.0, 0.44257245449612787
1133.0, 0.43836663073480875
1134.0, 0.4352642754089186
1135.0, 0.43318295499629383
1136.0, 0.43204604412600844
1137.0, 0.43178235545203375
1138.0, 0.43232578846604364
1139.0, 0.4336149968882763
1140.0, 0.43559307418325083
1141.0, 0.43820725667470195
1142.0, 0.4414086436786992
1143.0, 0.44515193403290165
1144.0, 0.4493951783712443
1145.0, 0.4540995464750346
1146.0, 0.4592291090219282
1147.0, 0.4647506330520341
1148.0, 0.4706333904742041
1149.0, 0.47684897894441536
1150.0, 0.4833711544609856
1151.0, 0.49017567503744314
1152.0, 0.497240154832524
1153.0, 0.5045439281373011
1154.0, 0.512067922641457
1155.0, 0.5197945414237283
1156.0, 0.5277075531351506
1157.0, 0.5357919898677233
1158.0, 0.544034052225109
1159.0, 0.5524210211359187
1160.0, 0.560941175973672
1161.0, 0.5709379279585364
1162.0, 0.5809344208882592
1163.0, 0.5909306393192907
1164.0, 0.6009265672079838
1165.0, 0.6109221879012952
1166.0, 0.62091748412774
1167.0, 0.6309124379885902
1168.0, 0.6409070309493273
1169.0, 0.6509012438313524
1170.0, 0.6608950568039619
1171.0, 0.6708884493765678
1172.0, 0.6808814003912028
1173.0, 0.6908738880152764
1174.0, 0.7008658897346032
1175.0, 0.7108573823467028
1176.0, 0.720848341954366
1177.0, 0.7308387439594957
1178.0, 0.7408285630572164
1179.0, 0.750817773230258
1180.0, 0.7608063477436174
1181.0, 0.770794259139482
1182.0, 0.7807814792324385
1183.0, 0.7907679791049494
1184.0, 0.8007537291030997
1185.0, 0.8107386988326216
1186.0, 0.8207228571551872
1187.0, 0.8307061721849707
1188.0, 0.8406886112854856
1189.0, 0.8506701410666861
1190.0, 0.860650727382336
1191.0, 0.8706303353276441
1192.0, 0.8806089292371685
1193.0, 0.890586472682974
1194.0, 0.9005629284730612
1195.0, 0.9105382586500488
1196.0, 0.9205124244901103
1197.0, 0.9304853865021769
1198.0, 0.9404571044273773
1199.0, 0.9504275372387458
1200.0, 0.9603966431411629
1201.0, 0.9703643795715531
1202.0, 0.9803307031993187
1203.0, 0.9902955699270201
1204.0, 1.00025893489129
1205.0, 1.0102207524639835
1206.0, 1.0201809762535612
1207.0, 1.0301395591067064
1208.0, 1.0400964531101597
1209.0, 1.0500516095927848
1210.0, 1.060004979127856
1211.0, 1.0699565115355525
1212.0, 1.0799061558856844
1213.0, 1.0898538605006118
1214.0, 1.099799572958387
1215.0, 1.1097432400960954
1216.0, 1.119684808013395
1217.0, 1.1296242220762573
1218.0, 1.1395614269209102
1219.0, 1.1494963664579585
1220.0, 1.1594289838767051
1221.0, 1.16935922164965
1222.0, 1.1792870215371756
1223.0, 1.189212324592404
1224.0, 1.1991350711662394
1225.0, 1.2090552009125668
1226.0, 1.218972652793636
1227.0, 1.2288873650855952
1228.0, 1.2387992753841934
1229.0, 1.2487083206106364
1230.0, 1.2586144370176013
1231.0, 1.2685175601953973
1232.0, 1.278417625078273
1233.0, 1.2883145659508741
1234.0, 1.2982083164548321
1235.0, 1.3080988095954962
1236.0, 1.3179859777487941
1237.0, 1.3278697526682264
1238.0, 1.3377500654919825
1239.0, 1.3476268467501884
1240.0, 1.357500026372262
1241.0, 1.367369533694394
1242.0, 1.3772352974671358
1243.0, 1.3870972458631008
1244.0, 1.3969553064847717
1245.0, 1.4068094063724044
1246.0, 1.4166594720120402
1247.0, 1.4265054293436084
1248.0, 1.4363472037691245
1249.0, 1.4461847201609745
1250.0, 1.4560179028702913
1251.0, 1.4658466757354085
1252.0, 1.4756709620904016
1253.0, 1.4854906847736942
1254.0, 1.4953057661367544
1255.0, 1.5051161280528471
1256.0, 1.5149216919258632
1257.0, 1.5247223786992097
1258.0, 1.534518108864763
1259.0, 1.5443088024718794
1260.0, 1.5540943791364648
1261.0, 1.5638747580500914
1262.0, 1.5736498579891725
1263.0, 1.5834195973241747
1264.0, 1.5931838940288872
1265.0, 1.6029426656897159
1266.0, 1.612695829515035
1267.0, 1.6224433023445612
1268.0, 1.6321850006587628
1269.0, 1.6419208405883092
1270.0, 1.6516507379235355
1271.0, 1.6613746081239442
1272.0, 1.6710923663277204
1273.0, 1.6808039273612736
1274.0, 1.6905092057487987
1275.0, 1.7002081157218414
1276.0, 1.7099005712288957
1277.0, 1.7195864859449932
1278.0, 1.7292657732813106
1279.0, 1.7389383463947843
1280.0, 1.7486041181977257
1281.0, 1.758263001367434
1282.0, 1.7679149083558199
1283.0, 1.7775597513990136
1284.0, 1.787197442526977
1285.0, 1.7968278935731044
1286.0, 1.8064510161838159
1287.0, 1.8160667218281368
1288.0, 1.8256749218072685
1289.0, 1.835275527264141
1290.0, 1.8448684491929481
1291.0, 1.8544535984486636
1292.0, 1.8640308857565404
1293.0, 1.8736002217215828
1294.0, 1.883161516837993
1295.0, 1.8927146814985962
1296.0, 1.9022596260042397
1297.0, 1.9117962605731442
1298.0, 1.9213244953502555
1299.0, 1.930844240416532
1300.0, 1.9403554057982153
1301.0, 1.9498579014760615
1302.0, 1.9593516373945328
1303.0, 1.968836523470947
1304.0, 1.9783124696045993
1305.0, 1.987779385685817
1306.0, 1.9972371816050063
1307.0, 2.006685767261618
1308.0, 2.0161250525730936
1309.0, 2.0255549474837458
1310.0, 2.034975361973607
1311.0, 2.044386206067211
1312.0, 2.0537873898423364
1313.0, 2.063178823438691
1314.0, 2.072560417066548
1315.0, 2.081932081015312
1316.0, 2.0912937256620587
1317.0, 2.1006452614799827
1318.0, 2.10998659904682
1319.0, 2.1193176490531833
1320.0, 2.128638319727551
1321.0, 1.987294850118337
1322.0, 1.8552955887983613
1323.0, 1.732201118516036
1324.0, 1.6175741436047275
1325.0, 1.5109827602475725
1326.0, 1.4120031150126204
1327.0, 1.320221535549882
1328.0, 1.2352362071995
1329.0, 1.1566584602609007
1330.0, 1.0841137246933932
1331.0, 1.0172422019490361
1332.0, 0.9556992973800218
1333.0, 0.8991558511269072
1334.0, 0.847298200501768
1335.0, 0.7998281025608769
1336.0, 0.7564625417517038
1337.0, 0.7169334441621834
1338.0, 0.6809873169458968
1339.0, 0.6483848288998417
1340.0, 0.6189003458916045
1341.0, 0.5923214328339351
1342.0, 0.5684483321550533
1343.0, 0.5470934271837078
1344.0, 0.5280806975337802
1345.0, 0.511245172411253
1346.0, 0.49643238675651374
1347.0, 0.48349784425933745
1348.0, 0.47230649052638773
1349.0, 0.462732199027677
1350.0, 0.45465727188638516
1351.0, 0.4479719570947272
1352.0, 0.4425739833271702
1353.0, 0.4383681131725081
1354.0, 0.43526571531033587
1355.0, 0.43318435590846904
1356.0, 0.43204740930972385
1357.0, 0.43178368790388955
1358.0, 0.432327090938951
1359.0, 0.4336162719104646
1360.0, 0.435594324075886
1361.0, 0.4382084835682045
1362.0, 0.4414098495278503
1363.0, 0.44515312063081575
1364.0, 0.4493963473622874
1365.0, 0.454100699366761
1366.0, 0.4592302471961047
1367.0, 0.464751757774813
1368.0, 0.47063450290551156
1369.0, 0.4768500801466054
1370.0, 0.48337224540681917
1371.0, 0.4901767566174379
1372.0, 0.49724122786172203
1373.0, 0.5045449933615003
1374.0, 0.5120689807429445
1375.0, 0.5197955930265528
1376.0, 0.5277085988099729
1377.0, 0.5357930301362719
1378.0, 0.5440350875642767
1379.0, 0.5524220519815233
1380.0, 0.5609422027239112
1381.0, 0.5709389546802197
1382.0, 0.5809354475802774
1383.0, 0.5909316659804834
1384.0, 0.6009275938371395
1385.0, 0.6109232144971494
1386.0, 0.6209185106889736
1387.0, 0.6309134645138292
1388.0, 0.6409080574371414
1389.0, 0.6509022702802544
1390.0, 0.6608960832124062
1391.0, 0.6708894757429507
1392.0, 0.6808824267138591
1393.0, 0.6908749142924807
1394.0, 0.7008669159645685
1395.0, 0.7108584085275791
1396.0, 0.7208493680842397
1397.0, 0.7308397700363884
1398.0, 0.7408295890790848
1399.0, 0.750818799194993
1400.0, 0.7608073736490426
1401.0, 0.7707952849833539
1402.0, 0.780782505012445
1403.0, 0.79076900481871
1404.0, 0.8007547547481636
1405.0, 0.8107397244064685
1406.0, 0.8207238826552257
1407.0, 0.8307071976085378
1408.0, 0.840689636629847
1409.0, 0.8506711663290346
1410.0, 0.8606517525597908
1411.0, 0.8706313604172526
1412.0, 0.8806099542359029
1413.0, 0.8905874975877326
1414.0, 0.9005639532806675
1415.0, 0.9105392833572511
1416.0, 0.9205134490935829
1417.0, 0.9304864109985161
1418.0, 0.9404581288131054
1419.0, 0.9504285615103076
1420.0, 0.9603976672949275
1421.0, 0.9703654036038121
1422.0, 0.9803317271062878
1423.0, 0.9902965937048369
1424.0, 1.000259958536016
1425.0, 1.0102217759716021
1426.0, 1.0201819996199792
1427.0, 1.0301405823277523
1428.0, 1.0400974761815853
1429.0, 1.0500526325102648
1430.0, 1.0600060018869863
1431.0, 1.069957534131854
1432.0, 1.0799071783145977
1433.0, 1.0898548827575019
1434.0, 1.099800595038542
1435.0, 1.1097442619947266
1436.0, 1.1196858297256365
1437.0, 1.1296252435971663
1438.0, 1.1395624482454683
1439.0, 1.1494973875810697
1440.0, 1.1594300047931991
1441.0, 1.16936024235428
1442.0, 1.1792880420246197
1443.0, 1.1892133448572648
1444.0, 1.1991360912030453
1445.0, 1.2090562207157722
1446.0, 1.2189736723576203
1447.0, 1.2288883844046654
1448.0, 1.2388002944525824
1449.0, 1.2487093394225046
1450.0, 1.2586154555670368
1451.0, 1.268518578476417
1452.0, 1.278418643084822
1453.0, 1.2883155836768254
1454.0, 1.2982093338939917
1455.0, 1.3080998267415977
1456.0, 1.3179869945955016
1457.0, 1.3278707692091372
1458.0, 1.3377510817206248
1459.0, 1.3476278626600229
1460.0, 1.3575010419566838
1461.0, 1.36737054894673
1462.0, 1.3772363123806486
1463.0, 1.3870982604309892
1464.0, 1.3969563207001676
1465.0, 1.406810420228378
1466.0, 1.416660485501599
1467.0, 1.4265064424596974
1468.0, 1.4363482165046275
1469.0, 1.446185732508715
1470.0, 1.4560189148230318
1471.0, 1.4658476872858535
1472.0, 1.475671973231197
1473.0, 1.4854916954974275
1474.0, 1.4953067764359584
1475.0, 1.5051171379199975
1476.0, 1.5149227013533801
1477.0, 1.5247233876794586
1478.0, 1.534519117390058
1479.0, 1.544309810534481
1480.0, 1.554095386728581
1481.0, 1.56387576516388
1482.0, 1.5736508646167409
1483.0, 1.5834206034575817
1484.0, 1.5931848996601428
1485.0, 1.6029436708107838
1486.0, 1.612696834117831
1487.0, 1.6224443064209555
1488.0, 1.6321860042005836
1489.0, 1.6419218435873375
1490.0, 1.6516517403715112
1491.0, 1.6613756100125654
1492.0, 1.6710933676486437
1493.0, 1.6808049281061164
1494.0, 1.6905102059091386
1495.0, 1.7002091152892178
1496.0, 1.7099015701948117
1497.0, 1.7195874843009147
1498.0, 1.729266771018669
1499.0, 1.7389393435049763
1500.0, 1.748605114672114
1501.0, 1.7582639971973506
1502.0, 1.7679159035325636
1503.0, 1.7775607459138543
1504.0, 1.7871984363711533
1505.0, 1.7968288867378281
1506.0, 1.8064520086602696
1507.0, 1.816067713607479
1508.0, 1.8256759128806286
1509.0, 1.8352765176226271
1510.0, 1.844869438827643
1511.0, 1.8544545873506286
1512.0, 1.8640318739168136
1513.0, 1.8736012091311822
1514.0, 1.8831625034879163
1515.0, 1.8927156673798242
1516.0, 1.9022606111077327
1517.0, 1.911797244889848
1518.0, 1.9213254788710983
1519.0, 1.9308452231324285
1520.0, 1.9403563877000656
1521.0, 1.949858882554752
1522.0, 1.959352617640939
1523.0, 1.968837502875933
1524.0, 1.9783134481590194
1525.0, 1.9877803633805162
1526.0, 1.9972381584308205
1527.0, 2.0066867432093773
1528.0, 2.016126027633621
1529.0, 2.025555921647858
1530.0, 2.034976335232119
1531.0, 2.044387178410931
1532.0, 2.053788361262073
1533.0, 2.0631797939252507
1534.0, 2.0725613866107326
1535.0, 2.0819330496079282
1536.0, 2.0912946932939134
1537.0, 2.100646228141884
1538.0, 2.109987564729579
1539.0, 2.119318613747613
1540.0, 2.128639283424472
1541.0, 1.9872957497967527
1542.0, 1.8552964287806948
1543.0, 1.7322019028894913
1544.0, 1.617574876226214
1545.0, 1.5109834447498918
1546.0, 1.4120037548116127
1547.0, 1.3202221338522937
1548.0, 1.2352367670113698
1549.0, 1.15665898439628
1550.0, 1.084114215783269
1551.0, 1.0172426624503252
1552.0, 0.9556997295845454
1553.0, 0.8991562571702677
1554.0, 0.847298582372048
1555.0, 0.7998284621071323
1556.0, 0.7564628806921946
1557.0, 0.7169337640923146
1558.0, 0.6809876193458556
1559.0, 0.6483851151419084
1560.0, 0.6189006172471307
1561.0, 0.5923216904799857
1562.0, 0.5684485771807104
1563.0, 0.5470936605960406
1564.0, 0.5280809202634863
1565.0, 0.5112453853179778
1566.0, 0.49643259063385786
1567.0, 0.48349803983956263
1568.0, 0.4723066784848325
1569.0, 0.4627323799868942
1570.0, 0.454657446420012
1571.0, 0.44797212573110473
1572.0, 0.4425741465527193
1573.0, 0.43836827143487883
1574.0, 0.4352658690213416
1575.0, 0.4331845054468153
1576.0, 0.4320475550235473
1577.0, 0.431783830113116
1578.0, 0.4323272299374836
1579.0, 0.433616407968215
1580.0, 0.4355944574406543
1581.0, 0.4382086144674244
1582.0, 0.44140997817020045
1583.0, 0.4451532472077133
1584.0, 0.4493964720492672
1585.0, 0.45410082232475013
1586.0, 0.4592303685726001
1587.0, 0.46475187770496756
1588.0, 0.4706346215131372
1589.0, 0.4768501975450968
1590.0, 0.48337236170000636
1591.0, 0.4901768719003702
1592.0, 0.49724134222139127
1593.0, 0.5045451068775062
1594.0, 0.5120690934881065
1595.0, 0.5197957050674742
1596.0, 0.5277087102075568
1597.0, 0.5357931409461991
1598.0, 0.544035197837441
1599.0, 0.5524221617644346
1600.0, 0.5609423120590632
1601.0, 0.5709390640014811
1602.0, 0.5809355568875295
1603.0, 0.5909317752736026
1604.0, 0.6009277031159962
1605.0, 0.6109233237616082
1606.0, 0.6209186199388941
1607.0, 0.6309135737490644
1608.0, 0.6409081666575388
1609.0, 0.6509023794856545
1610.0, 0.6608961924026445
1611.0, 0.6708895849178558
1612.0, 0.6808825358732532
1613.0, 0.6908750234361799
1614.0, 0.7008670250923814
1615.0, 0.7108585176393083
1616.0, 0.7208494771796807
1617.0, 0.7308398791153304
1618.0, 0.7408296981413094
1619.0, 0.7508189082402749
1620.0, 0.7608074826771499
1621.0, 0.7707953939940466
1622.0, 0.7807826140054764
1623.0, 0.7907691137938261
1624.0, 0.800754863705103
1625.0, 0.8107398333449616
1626.0, 0.820723991574996
1627.0, 0.8307073065093015
1628.0, 0.840689745511312
1629.0, 0.8506712751909015
1630.0, 0.860651861401752
1631.0, 0.8706314692389931
1632.0, 0.880610063037099
1633.0, 0.8905876063680542
1634.0, 0.9005640620397751
1635.0, 0.9105393920947981
1636.0, 0.9205135578092137
1637.0, 0.9304865196918681
1638.0, 0.9404582374838074
1639.0, 0.9504286701579804
1640.0, 0.9603977759191836
1641.0, 0.9703655122042564
1642.0, 0.9803318356825158
1643.0, 0.9902967022564375
1644.0, 1.0002600670625683
1645.0, 1.0102218844726782
1646.0, 1.0201821080951425
1647.0, 1.0301406907765578
1648.0, 1.0400975846035805
1649.0, 1.0500527409049871
1650.0, 1.0600061102539673
1651.0, 1.069957642470615
1652.0, 1.0799072866246529
1653.0, 1.0898549910383577
1654.0, 1.0998007032896957
1655.0, 1.109744370215667
1656.0, 1.1196859379158453
1657.0, 1.1296253517561174
1658.0, 1.1395625563726253
1659.0, 1.1494974956758903
1660.0, 1.159430112855132
1661.0, 1.1693603503827663
1662.0, 1.1792881500190913
1663.0, 1.189213452817147
1664.0, 1.1991361991277552
1665.0, 1.2090563286047185
1666.0, 1.2189737802102043
1667.0, 1.2288884922202798
1668.0, 1.2388004022306132
1669.0, 1.24870944716233
1670.0, 1.2586155632680267
1671.0, 1.268518686137933
1672.0, 1.2784187507062197
1673.0, 1.2883156912574538
1674.0, 1.2982094414331893
1675.0, 1.3080999342386963
1676.0, 1.3179871020498275
1677.0, 1.327870876620008
1678.0, 1.337751189087352
1679.0, 1.3476279699819096
1680.0, 1.3575011492330262
1681.0, 1.3673706561768186
1682.0, 1.3772364195637656
1683.0, 1.3870983675664095
1684.0, 1.3969564277871616
1685.0, 1.4068105272662068
1686.0, 1.4166605924895193
1687.0, 1.4265065493969569
1688.0, 1.4363483233904693
1689.0, 1.4461858393423757
1690.0, 1.4560190216037407
1691.0, 1.4658477940128347
1692.0, 1.4756720799036664
1693.0, 1.4854918021145984
1694.0, 1.4953068829970342
1695.0, 1.5051172444241787
1696.0, 1.5149228077998604
1697.0, 1.5247234940674266
1698.0, 1.534519223718695
1699.0, 1.544309916802963
1700.0, 1.5540954929360797
1701.0, 1.5638758713095615
1702.0, 1.5736509706997663
1703.0, 1.5834207094771056
1704.0, 1.5931850056153154
1705.0, 1.6029437767007513
1706.0, 1.6126969399417344
1707.0, 1.6224444121779296
1708.0, 1.6321861098897592
1709.0, 1.6419219492078412
1710.0, 1.6516518459224658
1711.0, 1.6613757154930877
1712.0, 1.6710934730578466
1713.0, 1.6808050334431102
1714.0, 1.6905103111730273
1715.0, 1.7002092204791033
1716.0, 1.70990167530979
1717.0, 1.7195875893400792
1718.0, 1.7292668759811096
1719.0, 1.7389394483897795
1720.0, 1.748605219478362
1721.0, 1.7582641019241223
1722.0, 1.7679160081789353
1723.0, 1.777560850478898
1724.0, 1.7871985408539397
1725.0, 1.7968289911374233
1726.0, 1.8064521129757385
1727.0, 1.8160678178378813
1728.0, 1.825676017025024
1729.0, 1.8352766216800716
1730.0, 1.8448695427971895
1731.0, 1.8544546912313278
1732.0, 1.8640319777077152
1733.0, 1.8736013128313325
1734.0, 1.8831626070963603
1735.0, 1.8927157708956057
1736.0, 1.9022607145298913
1737.0, 1.9117973482174249
1738.0, 1.9213255821031294
1739.0, 1.930845326267951
1740.0, 1.9403564907381141
1741.0, 1.9498589854943613
1742.0, 1.9593527204811405
1743.0, 1.9688376056157584
1744.0, 1.9783135507974985
1745.0, 1.987780465916679
1746.0, 1.9972382608636952
1747.0, 2.0066868455379923
1748.0, 2.0161261298570032
1749.0, 2.0255560237650356
1750.0, 2.034976437242117
1751.0, 2.044387280312777
1752.0, 2.0537884630547927
1753.0, 2.063179895607869
1754.0, 2.072561488182277
1755.0, 2.0819331510674246
1756.0, 2.0912947946403873
1757.0, 2.100646329374362
1758.0, 2.109987665847089
1759.0, 2.119318714749184
1760.0, 2.128639384309131
1761.0, 1.9872958439795632
1762.0, 1.8552965167143707
1763.0, 1.7322019850020351
1764.0, 1.617574952921443
1765.0, 1.5109835164080938
1766.0, 1.4120038217903024
1767.0, 1.3202221964870446
1768.0, 1.2352368256167003
1769.0, 1.1566590392665723
1770.0, 1.0841142671937056
1771.0, 1.0172427106578428
1772.0, 0.9556997748287752
1773.0, 0.8991562996744684
1774.0, 0.8472986223440239
1775.0, 0.7998284997401236
1776.0, 0.7564629161657411
1777.0, 0.7169337975730935
1778.0, 0.6809876509884804
1779.0, 0.648385145089698
1780.0, 0.6189006456328405
1781.0, 0.5923217174265057
1782.0, 0.5684486028017259
1783.0, 0.5470936849966583
1784.0, 0.5280809435408264
1785.0, 0.5112454075617301
1786.0, 0.496432611926808
1787.0, 0.48349806025808517
1788.0, 0.47230669809935283
1789.0, 0.4627323988623218
1790.0, 0.45465746461614676
1791.0, 0.4479721433030143
1792.0, 0.44257416355109425
1793.0, 0.43836828790636134
1794.0, 0.4352658850088318
1795.0, 0.43318452098975835
1796.0, 0.43204757015819767
1797.0, 0.4317838448727848
1798.0, 0.4323272443527669
1799.0, 0.43361642206720585
1800.0, 0.4355944712491412
1801.0, 0.4382086280090709
1802.0, 0.4414099914667154
1803.0, 0.4451532602790059
1804.0, 0.4493964849135916
1805.0, 0.4541008349988388
1806.0, 0.45923038107178576
1807.0, 0.4647518900432979
1808.0, 0.47063463370347824
1809.0, 0.47685020959922997
1810.0, 0.4833723736287172
1811.0, 0.49017688371353046
1812.0, 0.49724135392803465
1813.0, 0.5045451184858967
1814.0, 0.5120691050058027
1815.0, 0.519795716501388
1816.0, 0.5277087215640085
1817.0, 0.5357931522309642
1818.0, 0.5440352090557986
1819.0, 0.5524221729212081
1820.0, 0.5609423231586587
1821.0, 0.5709390750887562
1822.0, 0.5809355679624718
1823.0, 0.5909317863361992
1824.0, 0.6009277141662338
1825.0, 0.6109233347994723
1826.0, 0.6209186309643698
1827.0, 0.6309135847621369
1828.0, 0.6409081776581914
1829.0, 0.6509023904738713
1830.0, 0.6608962033784085
1831.0, 0.6708895958811482
1832.0, 0.680882546824056
1833.0, 0.6908750343744737
1834.0, 0.7008670360181462
1835.0, 0.7108585285525237
1836.0, 0.7208494880803255
1837.0, 0.7308398900033823
1838.0, 0.7408297090167459
1839.0, 0.7508189191030723
1840.0, 0.7608074935272842
1841.0, 0.7707954048314927
1842.0, 0.7807826248302089
1843.0, 0.7907691246058179
1844.0, 0.8007548745043275
1845.0, 0.8107398441313909
1846.0, 0.8207240023486015
1847.0, 0.8307073172700531
1848.0, 0.8406897562591799
1849.0, 0.8506712859258542
1850.0, 0.8606518721237579
1851.0, 0.8706314799480193
1852.0, 0.8806100737331121
1853.0, 0.8905876170510196
1854.0, 0.9005640727096582
1855.0, 0.9105394027515629
1856.0, 0.9205135684528234
1857.0, 0.9304865303222851
1858.0, 0.9404582481009934
1859.0, 0.950428680761896
1860.0, 0.9603977865097885
1861.0, 0.9703655227815101
1862.0, 0.9803318462463765
1863.0, 0.9902967128068626
1864.0, 1.0002600775995147
1865.0, 1.0102218949961015
1866.0, 1.0201821186049977
1867.0, 1.0301407012727988
1868.0, 1.040097595086161
1869.0, 1.0500527513738596
1870.0, 1.0600061207090832
1871.0, 1.069957652911925
1872.0, 1.0799072970521078
1873.0, 1.089855001451906
1874.0, 1.0998007136892862
1875.0, 1.1097443806012466
1876.0, 1.1196859482873613
1877.0, 1.1296253621135153
1878.0, 1.1395625667158504
1879.0, 1.1494975060048869
1880.0, 1.159430123169843
1881.0, 1.1693603606831355
1882.0, 1.17928816030506
1883.0, 1.1892134630886566
1884.0, 1.1991362093847457
1885.0, 1.2090563388471292
1886.0, 1.2189737904379743
1887.0, 1.228888502433348
1888.0, 1.2388004124289151
1889.0, 1.248709457345803
1890.0, 1.258615573436606
1891.0, 1.2685186962915558
1892.0, 1.2784187608448183
1893.0, 1.2883157013809612
1894.0, 1.2982094515415383
1895.0, 1.3080999443318202
1896.0, 1.3179871121276574
1897.0, 1.3278708866824744
1898.0, 1.3377511991343844
1899.0, 1.3476279800134376
1900.0, 1.3575011592489785
1901.0, 1.367370666177123
1902.0, 1.3772364295483497
1903.0, 1.3870983775351993
1904.0, 1.396956437740083
1905.0, 1.4068105372031856
1906.0, 1.4166606024104793
1907.0, 1.4265065593018236
1908.0, 1.436348333279165
1909.0, 1.4461858492148225
1910.0, 1.4560190314598624
1911.0, 1.4658478038525522
1912.0, 1.4756720897269011
1913.0, 1.4854918119212703
1914.0, 1.4953068927870643
1915.0, 1.5051172541974855
1916.0, 1.5149228175563623
1917.0, 1.5247235038070426
1918.0, 1.5345192334413424
1919.0, 1.5443099265085596
1920.0, 1.5540955026245429
1921.0, 1.5638758809808064
1922.0, 1.5736509803537093
1923.0, 1.5834207191136622
1924.0, 1.5931850152344007
1925.0, 1.6029437863022793
1926.0, 1.612696949525619
1927.0, 1.6224444217440854
1928.0, 1.6321861194380984
1929.0, 1.6419219587382774
1930.0, 1.6516518554349098
1931.0, 1.6613757249874532
1932.0, 1.6710934825340453
1933.0, 1.6808050429010517
1934.0, 1.6905103206126242
1935.0, 1.7002092299002658
1936.0, 1.7099016847124289
1937.0, 1.719587598724104
1938.0, 1.7292668853464304
1939.0, 1.738939457736304
1940.0, 1.7486052288060008
1941.0, 1.7582641112327846
1942.0, 1.7679160174685293
1943.0, 1.777560859749332
1944.0, 1.7871985501051213
1945.0, 1.7968290003692615
1946.0, 1.8064521221881402
1947.0, 1.8160678270307542
1948.0, 1.8256760261982756
1949.0, 1.8352766308336088
1950.0, 1.844869551930919
1951.0, 1.8544547003451566
1952.0, 1.8640319868015505
1953.0, 1.8736013219050813
